x;y;z
-11.6328;9.97644;-10.9599
-11.6351;9.97638;-10.9598
-11.6374;9.97631;-10.9597
-11.6397;9.97625;-10.9596
-11.6419;9.97618;-10.9595
-11.6442;9.97611;-10.9594
-11.6465;9.97605;-10.9593
-11.6488;9.97598;-10.9592
-11.6511;9.97591;-10.959
-11.6534;9.97585;-10.9589
-11.6557;9.97578;-10.9588
-11.658;9.97571;-10.9587
-11.6603;9.97565;-10.9586
-11.6626;9.97558;-10.9585
-11.6649;9.97551;-10.9584
-11.6671;9.97544;-10.9582
-11.6694;9.97538;-10.9581
-11.6717;9.97531;-10.958
-11.674;9.97524;-10.9579
-11.6763;9.97517;-10.9578
-11.6786;9.97511;-10.9577
-11.6809;9.97504;-10.9575
-11.6832;9.97497;-10.9574
-11.6855;9.9749;-10.9573
-11.6877;9.97484;-10.9572
-11.69;9.97477;-10.9571
-11.6923;9.9747;-10.957
-11.6946;9.97463;-10.9568
-11.6969;9.97456;-10.9567
-11.6992;9.97449;-10.9566
-11.7015;9.97443;-10.9565
-11.7038;9.97436;-10.9564
-11.706;9.97429;-10.9563
-11.7083;9.97422;-10.9561
-11.7106;9.97415;-10.956
-11.7129;9.97408;-10.9559
-11.7152;9.97401;-10.9558
-11.7175;9.97394;-10.9557
-11.7198;9.97387;-10.9556
-11.722;9.9738;-10.9554
-11.7243;9.97374;-10.9553
-11.7266;9.97367;-10.9552
-11.7289;9.9736;-10.9551
-11.7312;9.97353;-10.955
-11.7335;9.97346;-10.9548
-11.7358;9.97339;-10.9547
-11.738;9.97332;-10.9546
-11.7403;9.97325;-10.9545
-11.7426;9.97318;-10.9544
-11.7449;9.97311;-10.9542
-11.7472;9.97304;-10.9541
-11.7495;9.97297;-10.954
-11.7518;9.9729;-10.9539
-11.754;9.97282;-10.9538
-11.7563;9.97275;-10.9536
-11.7586;9.97268;-10.9535
-11.7609;9.97261;-10.9534
-11.7632;9.97254;-10.9533
-11.7655;9.97247;-10.9532
-11.7677;9.9724;-10.953
-11.77;9.97233;-10.9529
-11.7723;9.97226;-10.9528
-11.7746;9.97219;-10.9527
-11.7769;9.97211;-10.9526
-11.7791;9.97204;-10.9524
-11.7814;9.97197;-10.9523
-11.7837;9.9719;-10.9522
-11.786;9.97183;-10.9521
-11.7883;9.97176;-10.9519
-11.7906;9.97168;-10.9518
-11.7928;9.97161;-10.9517
-11.7951;9.97154;-10.9516
-11.7974;9.97147;-10.9514
-11.7997;9.9714;-10.9513
-11.802;9.97132;-10.9512
-11.8042;9.97125;-10.9511
-11.8065;9.97118;-10.951
-11.8088;9.97111;-10.9508
-11.8111;9.97103;-10.9507
-11.8134;9.97096;-10.9506
-11.8156;9.97089;-10.9505
-11.8179;9.97081;-10.9503
-11.8202;9.97074;-10.9502
-11.8225;9.97067;-10.9501
-11.8248;9.9706;-10.95
-11.827;9.97052;-10.9498
-11.8293;9.97045;-10.9497
-11.8316;9.97038;-10.9496
-11.8339;9.9703;-10.9495
-11.8361;9.97023;-10.9493
-11.8384;9.97015;-10.9492
-11.8407;9.97008;-10.9491
-11.843;9.97001;-10.949
-11.8453;9.96993;-10.9488
-11.8475;9.96986;-10.9487
-11.8498;9.96978;-10.9486
-11.8521;9.96971;-10.9484
-11.8544;9.96964;-10.9483
-11.8566;9.96956;-10.9482
-11.8589;9.96949;-10.9481
-11.8612;9.96941;-10.9479
-11.8635;9.96934;-10.9478
-11.8657;9.96926;-10.9477
-11.868;9.96919;-10.9476
-11.8703;9.96911;-10.9474
-11.8726;9.96904;-10.9473
-11.8749;9.96896;-10.9472
-11.8771;9.96889;-10.947
-11.8794;9.96881;-10.9469
-11.8817;9.96874;-10.9468
-11.884;9.96866;-10.9467
-11.8862;9.96859;-10.9465
-11.8885;9.96851;-10.9464
-11.8908;9.96843;-10.9463
-11.8931;9.96836;-10.9461
-11.8953;9.96828;-10.946
-11.8976;9.96821;-10.9459
-11.8999;9.96813;-10.9457
-11.9021;9.96806;-10.9456
-11.9044;9.96798;-10.9455
-11.9067;9.9679;-10.9454
-11.909;9.96783;-10.9452
-11.9112;9.96775;-10.9451
-11.9135;9.96767;-10.945
-11.9158;9.9676;-10.9448
