xA;yA;zA;xB;yB;zB;xC;yC;zC
0;2.44534;0;-2.06265;2.66661;-4.55046;2.06265;2.66661;4.55046
0;2.45289;0;-2.02595;2.67107;-4.56645;2.02595;2.67107;4.56645
0;2.46047;0;-1.98936;2.67531;-4.58269;1.98936;2.67531;4.58269
0;2.46807;0;-1.95279;2.67933;-4.59899;1.95279;2.67933;4.59899
0;2.47569;0;-1.91601;2.68313;-4.61478;1.91601;2.68313;4.61478
0;2.48333;0;-1.87888;2.68672;-4.62973;1.87888;2.68672;4.62973
0;2.49099;0;-1.84153;2.69011;-4.64413;1.84153;2.69011;4.64413
0;2.49867;0;-1.80418;2.69328;-4.65855;1.80418;2.69328;4.65855
0;2.50637;0;-1.76692;2.69626;-4.67319;1.76692;2.69626;4.67319
0;2.5141;0;-1.72959;2.69905;-4.68766;1.72959;2.69905;4.68766
0;2.52184;0;-1.69202;2.70164;-4.70145;1.69202;2.70164;4.70145
0;2.52959;0;-1.65416;2.70406;-4.71446;1.65416;2.70406;4.71446
0;2.53737;0;-1.61619;2.70629;-4.72715;1.61619;2.70629;4.72715
0;2.54517;0;-1.57827;2.70835;-4.73997;1.57827;2.70835;4.73997
0;2.55298;0;-1.54038;2.71024;-4.7529;1.54038;2.71024;4.7529
0;2.5608;0;-1.50236;2.71197;-4.76543;1.50236;2.71197;4.76543
0;2.56864;0;-1.4641;2.71355;-4.77718;1.4641;2.71355;4.77718
0;2.5765;0;-1.42564;2.71498;-4.78831;1.42564;2.71498;4.78831
0;2.58437;0;-1.38715;2.71626;-4.79932;1.38715;2.71626;4.79932
0;2.59226;0;-1.34871;2.71742;-4.8105;1.34871;2.71742;4.8105
0;2.60016;0;-1.31025;2.71844;-4.82159;1.31025;2.71844;4.82159
0;2.60807;0;-1.27162;2.71934;-4.8321;1.27162;2.71934;4.8321
0;2.61599;0;-1.2328;2.72013;-4.84184;1.2328;2.72013;4.84184
0;2.62392;0;-1.19387;2.72081;-4.85115;1.19387;2.72081;4.85115
0;2.63186;0;-1.15494;2.72139;-4.86049;1.15494;2.72139;4.86049
0;2.63981;0;-1.11603;2.72188;-4.86993;1.11603;2.72188;4.86993
0;2.64777;0;-1.07706;2.72228;-4.87908;1.07706;2.72228;4.87908
0;2.65574;0;-1.03794;2.72261;-4.88753;1.03794;2.72261;4.88753
0;2.66371;0;-0.99867;2.72287;-4.89531;0.99867;2.72287;4.89531
0;2.67169;0;-0.959354;2.72307;-4.90286;0.959354;2.72307;4.90286
0;2.67968;0;-0.920056;2.72322;-4.91049;0.920056;2.72322;4.91049
0;2.68767;0;-0.880752;2.72332;-4.91809;0.880752;2.72332;4.91809
0;2.69566;0;-0.841363;2.72338;-4.92522;0.841363;2.72338;4.92522
0;2.70366;0;-0.801851;2.72342;-4.93162;0.801851;2.72342;4.93162
0;2.71166;0;-0.762254;2.72344;-4.9375;0.762254;2.72344;4.9375
0;2.71966;0;-0.722644;2.72344;-4.94331;0.722644;2.72344;4.94331
0;2.72766;0;-0.683045;2.72344;-4.94918;0.683045;2.72344;4.94918
0;2.73566;0;-0.643417;2.72345;-4.95485;0.643417;2.72345;4.95485
0;2.74365;0;-0.603712;2.72346;-4.95991;0.603712;2.72346;4.95991
0;2.75165;0;-0.563924;2.7235;-4.9643;0.563924;2.7235;4.9643
0;2.75964;0;-0.524097;2.72357;-4.96835;0.524097;2.72357;4.96835
0;2.76763;0;-0.48427;2.72367;-4.9724;0.48427;2.72367;4.9724
0;2.77562;0;-0.444442;2.72382;-4.97644;0.444442;2.72382;4.97644
0;2.7836;0;-0.404581;2.72403;-4.9801;0.404581;2.72403;4.9801
0;2.79157;0;-0.364665;2.72429;-4.98309;0.364665;2.72429;4.98309
0;2.79954;0;-0.324709;2.72462;-4.98552;0.324709;2.72462;4.98552
0;2.8075;0;-0.28474;2.72503;-4.98777;0.28474;2.72503;4.98777
0;2.81545;0;-0.244772;2.72552;-4.99005;0.244772;2.72552;4.99005
0;2.82339;0;-0.204797;2.72611;-4.99217;0.204797;2.72611;4.99217
0;2.83132;0;-0.164802;2.7268;-4.99378;0.164802;2.7268;4.99378
0;2.83924;0;-0.124785;2.72759;-4.99473;0.124785;2.72759;4.99473
0;2.84715;0;-0.084757;2.7285;-4.99527;0.084757;2.7285;4.99527
0;2.85505;0;-0.0447274;2.72953;-4.99573;0.0447274;2.72953;4.99573
0;2.86293;0;-0.00469789;2.73068;-4.99618;0.00469789;2.73068;4.99618
0;2.8708;0;0.0353314;2.73198;-4.99632;-0.0353314;2.73198;4.99632
0;2.87866;0;0.0753562;2.73341;-4.99587;-0.0753562;2.73341;4.99587
0;2.8865;0;0.115373;2.735;-4.99483;-0.115373;2.735;4.99483
0;2.89433;0;0.155383;2.73674;-4.99353;-0.155383;2.73674;4.99353
0;2.90214;0;0.195393;2.73864;-4.9922;-0.195393;2.73864;4.9922
0;2.90993;0;0.235398;2.74071;-4.99075;-0.235398;2.74071;4.99075
0;2.9177;0;0.275382;2.74295;-4.98887;-0.275382;2.74295;4.98887
0;2.92546;0;0.315332;2.74537;-4.98638;-0.315332;2.74537;4.98638
0;2.9332;0;0.355254;2.74798;-4.98342;-0.355254;2.74798;4.98342
0;2.94092;0;0.395164;2.75077;-4.98031;-0.395164;2.75077;4.98031
0;2.94862;0;0.435072;2.75376;-4.97715;-0.435072;2.75376;4.97715
0;2.9563;0;0.474957;2.75695;-4.97376;-0.474957;2.75695;4.97376
0;2.96397;0;0.514793;2.76035;-4.96984;-0.514793;2.76035;4.96984
0;2.9716;0;0.55457;2.76395;-4.96536;-0.55457;2.76395;4.96536
0;2.97922;0;0.59431;2.76777;-4.96053;-0.59431;2.76777;4.96053
0;2.98682;0;0.634039;2.7718;-4.95562;-0.634039;2.7718;4.95562
0;2.9944;0;0.673754;2.77605;-4.9506;-0.673754;2.77605;4.9506
0;3.00195;0;0.713421;2.78052;-4.94523;-0.713421;2.78052;4.94523
0;3.00948;0;0.753007;2.78522;-4.9393;-0.753007;2.78522;4.9393
0;3.01698;0;0.792518;2.79015;-4.93288;-0.792518;2.79015;4.93288
0;3.02447;0;0.831994;2.79532;-4.92623;-0.831994;2.79532;4.92623
0;3.03193;0;0.871457;2.80071;-4.91951;-0.871457;2.80071;4.91951
0;3.03937;0;0.910886;2.80635;-4.91259;-0.910886;2.80635;4.91259
0;3.04678;0;0.950231;2.81222;-4.90523;-0.950231;2.81222;4.90523
0;3.05417;0;0.98947;2.81833;-4.89732;-0.98947;2.81833;4.89732
0;3.06153;0;1.02863;2.82469;-4.88903;-1.02863;2.82469;4.88903
0;3.06887;0;1.06776;2.83128;-4.88058;-1.06776;2.83128;4.88058
0;3.07619;0;1.10687;2.83812;-4.87204;-1.10687;2.83812;4.87204
0;3.08348;0;1.14591;2.8452;-4.8632;-1.14591;2.8452;4.8632
0;3.09075;0;1.18484;2.85253;-4.85386;-1.18484;2.85253;4.85386
0;3.09799;0;1.22364;2.8601;-4.84403;-1.22364;2.8601;4.84403
0;3.10521;0;1.26237;2.86791;-4.83392;-1.26237;2.86791;4.83392
0;3.1124;0;1.30108;2.87596;-4.82369;-1.30108;2.87596;4.82369
0;3.11957;0;1.33973;2.88426;-4.8133;-1.33973;2.88426;4.8133
0;3.12672;0;1.37829;2.8928;-4.80253;-1.37829;2.8928;4.80253
0;3.13384;0;1.41669;2.90158;-4.79125;-1.41669;2.90158;4.79125
0;3.14094;0;1.45498;2.91059;-4.77956;-1.45498;2.91059;4.77956
0;3.14802;0;1.4932;2.91984;-4.76767;-1.4932;2.91984;4.76767
0;3.15507;0;1.53139;2.92933;-4.75567;-1.53139;2.92933;4.75567
0;3.1621;0;1.5695;2.93904;-4.74342;-1.5695;2.93904;4.74342
0;3.1691;0;1.60746;2.94898;-4.73073;-1.60746;2.94898;4.73073
0;3.17608;0;1.64527;2.95915;-4.71756;-1.64527;2.95915;4.71756
0;3.18305;0;1.68296;2.96954;-4.70408;-1.68296;2.96954;4.70408
0;3.18998;0;1.7206;2.98015;-4.69044;-1.7206;2.98015;4.69044
0;3.1969;0;1.75818;2.99097;-4.67666;-1.75818;2.99097;4.67666
0;3.2038;0;1.79564;3.00201;-4.66254;-1.79564;3.00201;4.66254
0;3.21068;0;1.83292;3.01325;-4.64797;-1.83292;3.01325;4.64797
0;3.21753;0;1.87004;3.02469;-4.63298;-1.87004;3.02469;4.63298
0;3.22437;0;1.90706;3.03633;-4.61776;-1.90706;3.03633;4.61776
0;3.23118;0;1.94402;3.04817;-4.60239;-1.94402;3.04817;4.60239
0;3.23798;0;1.9809;3.06019;-4.58682;-1.9809;3.06019;4.58682
0;3.24476;0;2.01761;3.07239;-4.57086;-2.01761;3.07239;4.57086
0;3.25152;0;2.05412;3.08477;-4.55446;-2.05412;3.08477;4.55446
0;3.25827;0;2.09049;3.09732;-4.53772;-2.09049;3.09732;4.53772
0;3.265;0;2.12676;3.11003;-4.52079;-2.12676;3.11003;4.52079
0;3.27171;0;2.16297;3.12291;-4.50372;-2.16297;3.12291;4.50372
0;3.27841;0;2.19904;3.13593;-4.48636;-2.19904;3.13593;4.48636
0;3.28509;0;2.23491;3.1491;-4.4686;-2.23491;3.1491;4.4686
0;3.29176;0;2.27058;3.16242;-4.45043;-2.27058;3.16242;4.45043
0;3.29841;0;2.30611;3.17586;-4.432;-2.30611;3.17586;4.432
0;3.30506;0;2.34157;3.18943;-4.41341;-2.34157;3.18943;4.41341
0;3.31169;0;2.37692;3.20312;-4.39462;-2.37692;3.20312;4.39462
0;3.31831;0;2.41209;3.21692;-4.37552;-2.41209;3.21692;4.37552
0;3.32492;0;2.44704;3.23082;-4.356;-2.44704;3.23082;4.356
0;3.33152;0;2.48179;3.24482;-4.33613;-2.48179;3.24482;4.33613
0;3.33811;0;2.51642;3.25891;-4.31606;-2.51642;3.25891;4.31606
0;3.34469;0;2.55097;3.27308;-4.29583;-2.55097;3.27308;4.29583
0;3.35127;0;2.58537;3.28733;-4.27536;-2.58537;3.28733;4.27536
0;3.35784;0;2.61955;3.30164;-4.25454;-2.61955;3.30164;4.25454
0;3.3644;0;2.6535;3.316;-4.23333;-2.6535;3.316;4.23333
0;3.37096;0;2.68727;3.33042;-4.21184;-2.68727;3.33042;4.21184
0;3.37751;0;2.72094;3.34488;-4.19017;-2.72094;3.34488;4.19017
0;3.38406;0;2.75448;3.35937;-4.16833;-2.75448;3.35937;4.16833
0;3.39061;0;2.78784;3.37389;-4.1462;-2.78784;3.37389;4.1462
0;3.39716;0;2.82096;3.38842;-4.12371;-2.82096;3.38842;4.12371
0;3.4037;0;2.85384;3.40297;-4.10088;-2.85384;3.40297;4.10088
0;3.41025;0;2.88656;3.41751;-4.07783;-2.88656;3.41751;4.07783
0;3.4168;0;2.91917;3.43205;-4.05461;-2.91917;3.43205;4.05461
0;3.42334;0;2.95163;3.44657;-4.03118;-2.95163;3.44657;4.03118
0;3.42989;0;2.98386;3.46106;-4.00745;-2.98386;3.46106;4.00745
0;3.43645;0;3.01583;3.47553;-3.98336;-3.01583;3.47553;3.98336
0;3.443;0;3.04758;3.48995;-3.95898;-3.04758;3.48995;3.95898
0;3.44957;0;3.07919;3.50433;-3.93442;-3.07919;3.50433;3.93442
0;3.45613;0;3.11067;3.51865;-3.90968;-3.11067;3.51865;3.90968
0;3.46271;0;3.14195;3.53291;-3.88471;-3.14195;3.53291;3.88471
0;3.46929;0;3.17297;3.54709;-3.85942;-3.17297;3.54709;3.85942
0;3.47588;0;3.20373;3.5612;-3.8338;-3.20373;3.5612;3.8338
0;3.48248;0;3.2343;3.57522;-3.80795;-3.2343;3.57522;3.80795
0;3.48909;0;3.26472;3.58914;-3.78193;-3.26472;3.58914;3.78193
0;3.4957;0;3.29498;3.60296;-3.75572;-3.29498;3.60296;3.75572
0;3.50233;0;3.325;3.61667;-3.72925;-3.325;3.61667;3.72925
0;3.50897;0;3.35475;3.63026;-3.70246;-3.35475;3.63026;3.70246
0;3.51563;0;3.38424;3.64373;-3.67539;-3.38424;3.64373;3.67539
0;3.52229;0;3.41355;3.65706;-3.64813;-3.41355;3.65706;3.64813
0;3.52897;0;3.44271;3.67026;-3.6207;-3.44271;3.67026;3.6207
0;3.53567;0;3.47167;3.68332;-3.59307;-3.47167;3.68332;3.59307
0;3.54238;0;3.50036;3.69622;-3.56516;-3.50036;3.69622;3.56516
0;3.5491;0;3.52876;3.70896;-3.53695;-3.52876;3.70896;3.53695
0;3.55585;0;3.55693;3.72154;-3.50851;-3.55693;3.72154;3.50851
0;3.5626;0;3.58493;3.73396;-3.47989;-3.58493;3.73396;3.47989
0;3.56938;0;3.61275;3.74619;-3.45111;-3.61275;3.74619;3.45111
0;3.57618;0;3.64033;3.75825;-3.42211;-3.64033;3.75825;3.42211
0;3.58299;0;3.66762;3.77011;-3.39282;-3.66762;3.77011;3.39282
0;3.58982;0;3.69463;3.78179;-3.36327;-3.69463;3.78179;3.36327
0;3.59667;0;3.72142;3.79327;-3.33353;-3.72142;3.79327;3.33353
0;3.60355;0;3.74803;3.80455;-3.30362;-3.74803;3.80455;3.30362
0;3.61044;0;3.77444;3.81562;-3.27354;-3.77444;3.81562;3.27354
0;3.61735;0;3.80057;3.82648;-3.24322;-3.80057;3.82648;3.24322
0;3.62429;0;3.8264;3.83713;-3.21264;-3.8264;3.83713;3.21264
0;3.63124;0;3.85196;3.84756;-3.18183;-3.85196;3.84756;3.18183
0;3.63822;0;3.87731;3.85777;-3.15085;-3.87731;3.85777;3.15085
0;3.64522;0;3.90248;3.86776;-3.11972;-3.90248;3.86776;3.11972
0;3.65225;0;3.9274;3.87751;-3.0884;-3.9274;3.87751;3.0884
0;3.6593;0;3.95202;3.88704;-3.05684;-3.95202;3.88704;3.05684
0;3.66637;0;3.97633;3.89633;-3.02504;-3.97633;3.89633;3.02504
0;3.67346;0;4.0004;3.90539;-2.99304;-4.0004;3.90539;2.99304
0;3.68058;0;4.02426;3.91421;-2.96091;-4.02426;3.91421;2.96091
0;3.68772;0;4.04791;3.9228;-2.92861;-4.04791;3.9228;2.92861
0;3.69489;0;4.07128;3.93114;-2.89611;-4.07128;3.93114;2.89611
0;3.70208;0;4.09433;3.93924;-2.86338;-4.09433;3.93924;2.86338
0;3.70929;0;4.11708;3.94709;-2.83045;-4.11708;3.94709;2.83045
0;3.71653;0;4.1396;3.95471;-2.79735;-4.1396;3.95471;2.79735
0;3.72379;0;4.16192;3.96208;-2.76412;-4.16192;3.96208;2.76412
0;3.73108;0;4.18398;3.96921;-2.73072;-4.18398;3.96921;2.73072
0;3.73839;0;4.20574;3.97609;-2.69712;-4.20574;3.97609;2.69712
0;3.74573;0;4.22717;3.98273;-2.66331;-4.22717;3.98273;2.66331
0;3.75309;0;4.24833;3.98913;-2.62933;-4.24833;3.98913;2.62933
0;3.76047;0;4.26925;3.99528;-2.5952;-4.26925;3.99528;2.5952
0;3.76788;0;4.28996;4.0012;-2.56094;-4.28996;4.0012;2.56094
0;3.77531;0;4.31038;4.00688;-2.52652;-4.31038;4.00688;2.52652
0;3.78277;0;4.33047;4.01232;-2.4919;-4.33047;4.01232;2.4919
0;3.79025;0;4.35025;4.01752;-2.45709;-4.35025;4.01752;2.45709
0;3.79775;0;4.36976;4.0225;-2.42214;-4.36976;4.0225;2.42214
0;3.80528;0;4.38905;4.02724;-2.38706;-4.38905;4.02724;2.38706
0;3.81282;0;4.40808;4.03176;-2.35185;-4.40808;4.03176;2.35185
0;3.82039;0;4.42681;4.03605;-2.31647;-4.42681;4.03605;2.31647
0;3.82799;0;4.44519;4.04012;-2.28091;-4.44519;4.04012;2.28091
0;3.8356;0;4.46328;4.04398;-2.2452;-4.46328;4.04398;2.2452
0;3.84324;0;4.48111;4.04762;-2.20936;-4.48111;4.04762;2.20936
0;3.8509;0;4.4987;4.05105;-2.1734;-4.4987;4.05105;2.1734
0;3.85857;0;4.51602;4.05428;-2.13731;-4.51602;4.05428;2.13731
0;3.86627;0;4.533;4.0573;-2.10106;-4.533;4.0573;2.10106
0;3.87399;0;4.54964;4.06013;-2.06466;-4.54964;4.06013;2.06466
0;3.88172;0;4.566;4.06277;-2.02812;-4.566;4.06277;2.02812
0;3.88948;0;4.58211;4.06523;-1.99148;-4.58211;4.06523;1.99148
0;3.89725;0;4.59796;4.0675;-1.95472;-4.59796;4.0675;1.95472
0;3.90504;0;4.61351;4.06961;-1.91783;-4.61351;4.06961;1.91783
0;3.91285;0;4.62871;4.07154;-1.8808;-4.62871;4.07154;1.8808
0;3.92067;0;4.64358;4.07331;-1.84364;-4.64358;4.07331;1.84364
0;3.92851;0;4.65818;4.07492;-1.80636;-4.65818;4.07492;1.80636
0;3.93636;0;4.67253;4.07638;-1.76899;-4.67253;4.07638;1.76899
0;3.94423;0;4.6866;4.0777;-1.73152;-4.6866;4.0777;1.73152
0;3.95211;0;4.70033;4.07888;-1.69392;-4.70033;4.07888;1.69392
0;3.96001;0;4.71372;4.07994;-1.65619;-4.71372;4.07994;1.65619
0;3.96791;0;4.7268;4.08087;-1.61836;-4.7268;4.08087;1.61836
0;3.97583;0;4.73961;4.08168;-1.58044;-4.73961;4.08168;1.58044
0;3.98376;0;4.75216;4.08239;-1.54242;-4.75216;4.08239;1.54242
0;3.9917;0;4.76439;4.08299;-1.50431;-4.76439;4.08299;1.50431
0;3.99965;0;4.77628;4.0835;-1.46609;-4.77628;4.0835;1.46609
0;4.00761;0;4.78784;4.08392;-1.42776;-4.78784;4.08392;1.42776
0;4.01557;0;4.7991;4.08427;-1.38935;-4.7991;4.08427;1.38935
0;4.02355;0;4.81009;4.08455;-1.35086;-4.81009;4.08455;1.35086
0;4.03152;0;4.8208;4.08476;-1.31228;-4.8208;4.08476;1.31228
0;4.03951;0;4.83118;4.08492;-1.27362;-4.83118;4.08492;1.27362
0;4.0475;0;4.8412;4.08503;-1.23487;-4.8412;4.08503;1.23487
0;4.05549;0;4.8509;4.0851;-1.19603;-4.8509;4.0851;1.19603
0;4.06349;0;4.86032;4.08514;-1.15713;-4.86032;4.08514;1.15713
0;4.07148;0;4.86946;4.08517;-1.11816;-4.86946;4.08517;1.11816
0;4.07948;0;4.8783;4.08517;-1.07911;-4.8783;4.08517;1.07911
0;4.08748;0;4.88679;4.08517;-1.03999;-4.88679;4.08517;1.03999
0;4.09548;0;4.89493;4.08518;-1.0008;-4.89493;4.08518;1.0008
0;4.10348;0;4.90277;4.08519;-0.961546;-4.90277;4.08519;0.961546
0;4.11148;0;4.91032;4.08522;-0.922234;-4.91032;4.08522;0.922234
0;4.11947;0;4.91758;4.08528;-0.882869;-4.91758;4.08528;0.882869
0;4.12746;0;4.92452;4.08538;-0.843446;-4.92452;4.08538;0.843446
0;4.13545;0;4.93111;4.08551;-0.803962;-4.93111;4.08551;0.803962
0;4.14343;0;4.93736;4.0857;-0.764423;-4.93736;4.0857;0.764423
0;4.1514;0;4.94331;4.08595;-0.724837;-4.94331;4.08595;0.724837
0;4.15937;0;4.94898;4.08627;-0.685211;-4.94898;4.08627;0.685211
0;4.16733;0;4.95434;4.08666;-0.645542;-4.95434;4.08666;0.645542
0;4.17529;0;4.95936;4.08713;-0.605829;-4.95936;4.08713;0.605829
0;4.18323;0;4.96403;4.08769;-0.566073;-4.96403;4.08769;0.566073
0;4.19116;0;4.96838;4.08836;-0.52628;-4.96838;4.08836;0.52628
0;4.19909;0;4.97244;4.08912;-0.486455;-4.97244;4.08912;0.486455
0;4.207;0;4.9762;4.09;-0.446603;-4.9762;4.09;0.446603
0;4.2149;0;4.97965;4.091;-0.406722;-4.97965;4.091;0.406722
0;4.22279;0;4.98274;4.09213;-0.366812;-4.98274;4.09213;0.366812
0;4.23066;0;4.98549;4.09339;-0.326877;-4.98549;4.09339;0.326877
0;4.23852;0;4.98793;4.09479;-0.286921;-4.98793;4.09479;0.286921
0;4.24637;0;4.99008;4.09634;-0.246949;-4.99008;4.09634;0.246949
0;4.2542;0;4.99193;4.09804;-0.206962;-4.99193;4.09804;0.206962
0;4.26201;0;4.99344;4.0999;-0.166961;-4.99344;4.0999;0.166961
0;4.26981;0;4.9946;4.10193;-0.126948;-4.9946;4.10193;0.126948
0;4.27759;0;4.99543;4.10413;-0.0869273;-4.99543;4.10413;0.0869273
0;4.28535;0;4.99596;4.10651;-0.0469008;-4.99596;4.10651;0.0469008
0;4.29309;0;4.9962;4.10907;-0.00687165;-4.9962;4.10907;0.00687165
0;4.30082;0;4.99612;4.11182;0.0331579;-4.99612;4.11182;-0.0331579
0;4.30852;0;4.99569;4.11477;0.0731852;-4.99569;4.11477;-0.0731852
0;4.31621;0;4.99492;4.11791;0.113207;-4.99492;4.11791;-0.113207
0;4.32387;0;4.99384;4.12125;0.153222;-4.99384;4.12125;-0.153222
0;4.33152;0;4.99245;4.12481;0.193228;-4.99245;4.12481;-0.193228
0;4.33914;0;4.99077;4.12857;0.233223;-4.99077;4.12857;-0.233223
0;4.34675;0;4.98876;4.13255;0.273202;-4.98876;4.13255;-0.273202
0;4.35433;0;4.9864;4.13675;0.313162;-4.9864;4.13675;-0.313162
0;4.36188;0;4.98371;4.14117;0.353101;-4.98371;4.14117;-0.353101
0;4.36942;0;4.98071;4.14582;0.393018;-4.98071;4.14582;-0.393018
0;4.37693;0;4.97741;4.15069;0.432912;-4.97741;4.15069;-0.432912
0;4.38442;0;4.97381;4.1558;0.472779;-4.97381;4.1558;-0.472779
0;4.39189;0;4.96987;4.16114;0.512614;-4.96987;4.16114;-0.512614
0;4.39933;0;4.96558;4.16672;0.552414;-4.96558;4.16672;-0.552414
0;4.40675;0;4.96098;4.17253;0.592178;-4.96098;4.17253;-0.592178
0;4.41414;0;4.95607;4.17859;0.631906;-4.95607;4.17859;-0.631906
0;4.42151;0;4.95087;4.18488;0.671596;-4.95087;4.18488;-0.671596
0;4.42886;0;4.94535;4.19142;0.711243;-4.94535;4.19142;-0.711243
0;4.43618;0;4.93949;4.1982;0.750841;-4.93949;4.1982;-0.750841
0;4.44348;0;4.93329;4.20523;0.790389;-4.93329;4.20523;-0.790389
0;4.45075;0;4.92679;4.21249;0.829887;-4.92679;4.21249;-0.829887
0;4.458;0;4.91999;4.22;0.869335;-4.91999;4.22;-0.869335
0;4.46522;0;4.91288;4.22776;0.908729;-4.91288;4.22776;-0.908729
0;4.47242;0;4.90546;4.23576;0.948063;-4.90546;4.23576;-0.948063
0;4.4796;0;4.89769;4.244;0.987333;-4.89769;4.244;-0.987333
0;4.48675;0;4.8896;4.25248;1.02654;-4.8896;4.25248;-1.02654
0;4.49388;0;4.88122;4.2612;1.06568;-4.88122;4.2612;-1.06568
0;4.50098;0;4.87254;4.27016;1.10476;-4.87254;4.27016;-1.10476
0;4.50806;0;4.86355;4.27935;1.14376;-4.86355;4.27935;-1.14376
0;4.51512;0;4.85423;4.28878;1.18269;-4.85423;4.28878;-1.18269
0;4.52216;0;4.84458;4.29844;1.22154;-4.84458;4.29844;-1.22154
0;4.52917;0;4.83462;4.30833;1.26031;-4.83462;4.30833;-1.26031
0;4.53616;0;4.82437;4.31844;1.29901;-4.82437;4.31844;-1.29901
0;4.54312;0;4.81382;4.32878;1.33762;-4.81382;4.32878;-1.33762
0;4.55007;0;4.80296;4.33934;1.37615;-4.80296;4.33934;-1.37615
0;4.55699;0;4.79178;4.35011;1.41459;-4.79178;4.35011;-1.41459
0;4.56389;0;4.78027;4.36109;1.45293;-4.78027;4.36109;-1.45293
0;4.57077;0;4.76847;4.37229;1.49118;-4.76847;4.37229;-1.49118
0;4.57763;0;4.75638;4.38368;1.52934;-4.75638;4.38368;-1.52934
0;4.58447;0;4.74399;4.39528;1.5674;-4.74399;4.39528;-1.5674
0;4.59129;0;4.73128;4.40706;1.60536;-4.73128;4.40706;-1.60536
0;4.5981;0;4.71826;4.41904;1.64321;-4.71826;4.41904;-1.64321
0;4.60488;0;4.70493;4.4312;1.68096;-4.70493;4.4312;-1.68096
0;4.61165;0;4.69131;4.44354;1.7186;-4.69131;4.44354;-1.7186
0;4.6184;0;4.6774;4.45605;1.75614;-4.6774;4.45605;-1.75614
0;4.62513;0;4.66319;4.46872;1.79356;-4.66319;4.46872;-1.79356
0;4.63184;0;4.64867;4.48156;1.83086;-4.64867;4.48156;-1.83086
0;4.63855;0;4.63384;4.49455;1.86804;-4.63384;4.49455;-1.86804
0;4.64523;0;4.61871;4.50769;1.9051;-4.61871;4.50769;-1.9051
0;4.6519;0;4.6033;4.52097;1.94205;-4.6033;4.52097;-1.94205
0;4.65856;0;4.58761;4.53438;1.97887;-4.58761;4.53438;-1.97887
0;4.66521;0;4.57161;4.54792;2.01557;-4.57161;4.54792;-2.01557
0;4.67184;0;4.55531;4.56158;2.05213;-4.55531;4.56158;-2.05213
0;4.67846;0;4.53871;4.57536;2.08855;-4.53871;4.57536;-2.08855
0;4.68508;0;4.52183;4.58923;2.12485;-4.52183;4.58923;-2.12485
0;4.69168;0;4.50467;4.60321;2.16101;-4.50467;4.60321;-2.16101
0;4.69827;0;4.48722;4.61728;2.19704;-4.48722;4.61728;-2.19704
0;4.70486;0;4.46947;4.63143;2.23292;-4.46947;4.63143;-2.23292
0;4.71143;0;4.45143;4.64566;2.26865;-4.45143;4.64566;-2.26865
0;4.718;0;4.4331;4.65996;2.30424;-4.4331;4.65996;-2.30424
0;4.72457;0;4.4145;4.67431;2.33969;-4.4145;4.67431;-2.33969
0;4.73113;0;4.39562;4.68872;2.37499;-4.39562;4.68872;-2.37499
0;4.73768;0;4.37646;4.70316;2.41013;-4.37646;4.70316;-2.41013
0;4.74424;0;4.357;4.71765;2.44512;-4.357;4.71765;-2.44512
0;4.75078;0;4.33726;4.73216;2.47994;-4.33726;4.73216;-2.47994
0;4.75733;0;4.31725;4.74669;2.51461;-4.31725;4.74669;-2.51461
0;4.76388;0;4.29697;4.76123;2.54912;-4.29697;4.76123;-2.54912
0;4.77042;0;4.27642;4.77578;2.58347;-4.27642;4.77578;-2.58347
0;4.77697;0;4.25558;4.79032;2.61765;-4.25558;4.79032;-2.61765
0;4.78352;0;4.23447;4.80484;2.65166;-4.23447;4.80484;-2.65166
0;4.79007;0;4.21308;4.81935;2.6855;-4.21308;4.81935;-2.6855
0;4.79662;0;4.19143;4.83382;2.71916;-4.19143;4.83382;-2.71916
0;4.80317;0;4.16951;4.84826;2.75266;-4.16951;4.84826;-2.75266
0;4.80974;0;4.14733;4.86265;2.78599;-4.14733;4.86265;-2.78599
0;4.8163;0;4.12488;4.87698;2.81912;-4.12488;4.87698;-2.81912
0;4.82287;0;4.10215;4.89125;2.85208;-4.10215;4.89125;-2.85208
0;4.82945;0;4.07916;4.90546;2.88485;-4.07916;4.90546;-2.88485
0;4.83604;0;4.05592;4.91958;2.91744;-4.05592;4.91958;-2.91744
0;4.84264;0;4.03243;4.93362;2.94985;-4.03243;4.93362;-2.94985
0;4.84924;0;4.00867;4.94756;2.98206;-4.00867;4.94756;-2.98206
0;4.85586;0;3.98464;4.96141;3.01408;-3.98464;4.96141;-3.01408
0;4.86249;0;3.96036;4.97515;3.04591;-3.96036;4.97515;-3.04591
0;4.86912;0;3.93582;4.98877;3.07754;-3.93582;4.98877;-3.07754
0;4.87577;0;3.91105;5.00226;3.10898;-3.91105;5.00226;-3.10898
0;4.88244;0;3.88602;5.01563;3.14022;-3.88602;5.01563;-3.14022
0;4.88911;0;3.86074;5.02887;3.17125;-3.86074;5.02887;-3.17125
0;4.8958;0;3.8352;5.04195;3.20208;-3.8352;5.04195;-3.20208
0;4.90251;0;3.80941;5.05489;3.2327;-3.80941;5.05489;-3.2327
0;4.90923;0;3.78339;5.06768;3.26312;-3.78339;5.06768;-3.26312
0;4.91597;0;3.75713;5.0803;3.29333;-3.75713;5.0803;-3.29333
0;4.92273;0;3.73063;5.09275;3.32333;-3.73063;5.09275;-3.32333
